LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn", PDmax, flux (W)
1.297174053,1.847984485,4.242380181,4.720065291,0.320400842,1.88E-09,496.1614857,0.033441513,-0.024418665,103.92574,4.442826256
3.616816785,2.922036726,4.532127644,4.220088367,0.864206094,9.98E-09,427.6206018,0.030446328,-0.027779774,36.95274164,1.649295493
4.271518803,1.710532848,2.365790281,4.35877583,0.131437663,6.04E-08,338.7196956,0.029402829,-0.029092721,12.58843785,0.67146945
4.750763988,0.659003591,0.579670003,4.580009666,0.832841608,8.66E-09,323.8417823,0.018793925,-0.039782264,0.322257091,0.40076584
3.574616127,1.87921992,4.377982279,2.338722368,0.389034682,2.46E-09,489.2087289,0.040655519,-0.017767486,92.94642761,1.29011321
2.737286438,2.602740427,1.284254053,4.310153255,0.842561164,1.53E-09,386.7855379,-0.002661201,-0.002663104,0.057918877,0.742587942
3.280312581,2.992123211,3.298468838,1.211275851,0.705885312,7.72E-08,338.9632067,0.03845274,-0.019786682,96.30016287,0.752091863
4.41007243,1.575857934,0.612369052,0.597388076,0.143753654,3.06E-08,486.7785032,0.036102633,-0.022471524,40.86645502,0.025486194
3.06774386,1.300746856,2.297779139,4.032011276,0.798382658,4.23E-09,320.9048543,0.024296778,-0.034118492,12.89518137,0.833647842
0.636741769,2.766633242,4.93682136,0.836584916,0.66395915,3.90E-09,445.9142194,0.043147551,-0.012898797,478.1336648,7.910585669
4.68926913,0.978105323,0.953121205,4.948361003,0.079071722,6.17E-08,425.0526055,0.034064787,-0.024505798,2.432383759,0.497774661
3.60287038,2.038572288,2.406619184,3.536583933,0.170332414,2.27E-09,317.5469329,0.030134428,-0.028311174,21.73745794,0.649922755
3.544310236,1.51428606,1.882174776,3.890523696,0.62206525,1.18E-08,367.7497591,0.024931917,-0.03353476,9.107472104,0.588503375
1.470538186,0.602705912,4.572896555,1.606117353,0.646340453,2.67E-08,329.9861379,0.036920887,-0.021251405,197.7010524,3.203177215
3.464984616,1.368221186,4.412030486,3.532394273,0.72198629,6.21E-09,420.8997185,0.034930984,-0.023474363,57.35247332,1.526712192
2.272389825,1.163071306,1.569644421,0.694489718,0.698220861,1.20E-09,395.4226063,0.04063606,-0.017793802,152.9949797,0.252678094
3.430548397,2.215227885,0.865345042,4.27021574,0.643567959,2.85E-09,300.8550249,0.029001241,-0.029426377,2.65746053,0.510229685
0.979668636,2.871976244,3.322122773,1.263308419,0.739615012,6.36E-08,495.1421133,0.038816949,-0.018297241,328.1013535,2.501652959
3.460303871,1.170117968,2.013659203,3.638111301,0.567577135,1.11E-08,369.91693,0.011373331,-0.047124105,2.397096256,0.587258091
4.997361766,2.528664848,3.524379758,1.510162256,0.284712247,4.27E-08,351.6408786,0.039543684,-0.018942749,66.15512117,0.57677645
0.716954175,0.638399542,0.644538902,0.808039262,0.871138952,1.29E-08,344.4885912,0.020094485,-0.038156034,59.53606219,0.203850662
4.897283829,1.845302525,1.100296558,2.666721553,0.066392628,7.71E-08,331.7631792,0.033963273,-0.024572055,9.391496519,0.180271856
2.331085823,0.676375159,3.588675047,1.261787946,0.379905548,6.58E-08,499.8274152,0.036141364,-0.022324337,119.5664813,1.252766672
4.418390527,2.835082478,1.455667949,3.782497947,0.705983264,9.24E-09,359.0218936,0.033378999,-0.025049428,8.92104771,0.38574764
4.020734678,2.415878201,4.359144541,1.569046295,0.434440437,4.33E-09,381.1026994,0.045104847,-0.013306604,108.0504159,1.072490057
3.051573174,2.144874778,0.763658995,2.041126503,0.072350967,1.60E-08,474.2711832,0.031511661,-0.026958972,10.95803824,0.160317766
3.823021442,2.559740954,1.469668923,3.053476631,0.109382813,2.24E-08,428.3775007,0.030452028,-0.028004005,12.48911704,0.334660957
4.453320026,2.118799489,4.993521118,1.782357249,0.633773632,9.92E-09,373.7388823,0.048042965,-0.010363634,110.6764947,1.270592368
2.318631447,2.922360993,2.448842462,2.200946523,0.918378139,4.41E-08,479.6656872,0.03376712,-0.024298196,73.14678769,0.735313181
1.971649227,2.28489487,3.663345486,4.17029797,0.546677272,2.33E-09,449.9448404,0.030897133,-0.027204533,57.11962062,2.224114838
3.504170235,2.811646524,1.32198372,1.306444323,0.506082036,4.66E-09,345.5801015,0.036019603,-0.022385256,50.56940085,0.150010857
4.135306739,1.79282973,3.244409307,0.869907153,0.336492692,2.36E-08,428.7477989,0.040879683,-0.01762387,82.84033595,0.566110296
3.930283106,0.792661032,3.767477308,1.977610033,0.281021606,3.11E-09,484.4796997,0.036618136,-0.021921068,68.96854953,0.868645653
4.09016142,1.820444304,1.915144861,2.409695452,0.068886484,7.58E-09,399.2921757,0.035729463,-0.022778177,32.81047606,0.317850798
2.460124917,0.81718207,4.230037004,2.94196677,0.295659381,8.46E-08,446.7224806,0.035246025,-0.023163968,90.03326138,1.87642122
4.180253973,1.981233698,3.215379103,2.175906633,0.454199397,1.79E-08,494.2207488,0.038031527,-0.020435999,62.75979219,0.633107948
1.040940749,1.706232651,2.251053543,4.054602651,0.228154805,7.91E-08,438.0828282,0.032725104,-0.025185097,66.17564954,2.406143455
2.950200941,2.056438495,3.00939077,0.676937695,0.12861319,2.79E-08,320.487738,0.039608989,-0.018815428,102.4772855,0.67516789
0.525913972,0.525117453,3.095423813,2.442953922,0.695955081,2.81E-08,348.9119102,0.034524202,-0.022922718,372.279946,4.828750882
1.960636235,0.987101229,1.244908817,2.220151616,0.855158242,1.53E-08,419.0192875,-0.005033449,-0.00503445,0.845179798,0.396629161
2.149076907,1.72832608,2.312295664,3.414103209,0.893094863,1.92E-09,355.1111631,-0.00797032,-0.007971418,2.534562104,1.013946761
2.282777112,2.876258904,2.045437646,4.848243134,0.606198856,1.10E-08,491.5083411,0.030339493,-0.027808909,16.69738303,1.287181631
3.62960243,1.459022601,2.304062252,2.79668933,0.097497124,3.20E-09,381.0704068,0.032180598,-0.026320608,31.29169893,0.504397451
2.248511456,1.560930065,3.924997648,4.940945811,0.716776367,9.94E-08,391.4460811,0.032482426,-0.025735952,49.31667731,2.417576839
2.519121302,2.286740223,2.671422834,1.860122277,0.149085775,3.42E-09,440.3204187,0.03982058,-0.018514663,112.2045793,0.729110811
1.568948589,2.009481893,4.73142269,0.638906596,0.652773306,2.89E-09,404.8499463,0.040637707,-0.017258512,142.7066221,3.063626851
2.179633062,1.247315375,1.82154386,1.245484254,0.751429252,1.77E-08,376.4291934,0.042969558,-0.015422058,152.811315,0.3905031
1.522713323,1.527040989,2.370666102,2.278061981,0.70327824,1.05E-08,315.327575,0.036747263,-0.02142697,124.2833439,1.088218674
0.829381657,1.044249497,4.041305647,1.923502591,0.906695425,1.10E-09,419.2891179,-0.009552739,-0.009554108,22.81245625,4.329035218
3.21551867,2.915053648,2.95711067,0.936743589,0.714331656,1.82E-09,473.5160062,0.048426797,-0.009819529,154.4411614,0.608640264
3.506957593,0.826585954,2.961626659,2.446970485,0.6738888,4.19E-08,437.1524884,0.049941444,-0.008576229,113.197622,0.690357814
3.287706557,1.429591961,0.740030734,2.021520972,0.285568855,9.28E-09,376.299002,0.028393639,-0.030140099,7.949450513,0.144519895
2.585723197,0.564597431,2.293698482,1.051786492,0.882291818,1.96E-09,325.5452129,-0.014369963,-0.014370282,16.70914883,0.461989498
2.209036011,1.05444873,1.718301796,1.832527088,0.211589484,8.52E-09,463.2676374,0.02164922,-0.036815022,26.85240398,0.421404662
4.385001423,2.451177846,4.997008053,4.488962249,0.86440695,3.21E-09,488.3496724,0.03599205,-0.022340898,43.94389355,1.627765449
2.835868033,1.002938081,1.887597818,1.859219895,0.331396289,2.80E-09,377.6545982,0.028225183,-0.03028536,38.47843331,0.378192829
2.656318449,0.700158506,4.480234407,3.712799405,0.167147234,8.23E-08,445.7284378,0.033246983,-0.025167097,65.80683577,2.084080141
0.615389296,1.68613295,3.543051808,3.254211858,0.794014725,5.30E-09,382.152688,0.036995131,-0.019832535,323.8470803,5.720432285
2.035615224,0.524923087,2.034123841,2.422315231,0.052245908,1.24E-09,400.4533878,0.058345358,-1.58E-04,187.0451922,0.69139996
2.210880285,0.711915386,2.945904703,1.575615366,0.798879486,8.72E-08,467.2952761,0.037111651,-0.021285241,125.2558703,0.945548323
2.294702514,2.519064674,4.28241146,2.160566147,0.286080658,3.89E-08,316.6848684,0.027067023,-0.03113717,65.2163545,1.889554939
3.110775662,2.428683362,4.475157341,3.164482461,0.846249145,3.23E-09,406.0670698,0.03128819,-0.026918136,55.64479213,1.663936417
2.90121146,2.787847051,1.221772438,2.078389466,0.672331264,6.57E-09,342.9240549,0.022415869,-0.035915584,12.15488898,0.240409777
3.235572918,2.63628859,2.028079135,1.467033951,0.649565,5.30E-08,367.9611891,0.04275585,-0.015593765,98.57926514,0.331826684
3.941974677,2.207938908,2.008504311,1.02408237,0.378787607,5.19E-09,428.8857649,0.018086661,-0.040391756,16.93298847,0.244291943
4.158435824,0.630832143,0.689201582,4.458951221,0.103462677,1.36E-08,305.4456825,0.03606748,-0.022498236,2.006270379,0.442093977
3.731553843,2.457121545,3.192069919,2.481408391,0.797065788,1.17E-08,418.7650198,0.035804401,-0.022542549,57.16106554,0.732356175
4.799856632,2.613777027,4.346690238,3.313437448,0.203813416,6.35E-09,356.6884479,0.034003408,-0.024433962,40.56198817,1.049107737
0.582046622,2.497705364,2.217084745,2.706846625,0.385032778,1.90E-08,433.8968722,0.031867619,-0.02513643,189.9014171,2.834678765
1.381000936,1.771197588,3.830161752,4.426549333,0.590319217,8.84E-09,328.3162704,0.034560762,-0.023353739,100.2831264,3.496458376
0.534032937,1.082254597,3.324651861,2.961206836,0.484028365,1.10E-09,447.1623208,0.034809022,-0.022485427,338.6141757,5.758332084
3.413636214,2.613324939,2.19041931,2.663516381,0.228794572,4.25E-08,429.127944,0.038536235,-0.019866649,47.65380988,0.484250159
4.54113747,2.317907024,1.134769098,4.660704457,0.176554721,1.68E-09,494.2483666,0.027101198,-0.031393894,2.486178472,0.478432847
1.595670335,2.951902936,3.691957337,3.738603182,0.160921645,8.48E-09,482.2470727,0.036129856,-0.02177301,108.4615433,2.576924902
4.671655452,0.889231494,4.34554326,1.001974583,0.826707093,1.44E-08,356.6605726,0.046738135,-0.011759523,91.13803389,0.893607806
0.771203256,1.064161458,3.586345216,1.299670075,0.078403594,2.58E-08,305.4633145,0.036764203,-0.021194491,369.7108085,3.737321383
4.704962121,1.029495375,0.580453178,4.042052883,0.929312834,6.63E-09,431.0737122,0.001325056,0.00132349,0.002072743,0.324786089
2.082302093,2.481349419,1.473048025,4.261330945,0.228675821,2.96E-08,420.5774778,0.030815913,-0.027427788,13.35303403,0.981830433
0.956393728,0.967268241,0.812659932,2.953358731,0.149290067,1.83E-09,305.4857538,0.029492396,-0.028736973,17.57399829,0.9406923
2.686422916,0.666649575,3.066737448,2.995048525,0.569274489,2.03E-08,324.5355058,0.035472368,-0.023012637,64.65551035,1.048611431
1.655494555,2.996402016,3.904149555,3.343698333,0.121987362,4.49E-08,416.9403409,0.03105212,-0.026887966,89.47488141,2.54551512
1.781928059,0.562043029,0.997606342,2.476020984,0.592207937,6.01E-08,482.3654528,0.02270783,-0.035777895,11.08078869,0.420905149
1.882804842,2.58811015,4.272520193,3.560896056,0.81556398,1.44E-08,481.3000553,0.040954021,-0.016932095,140.7229552,2.651485008
4.11361654,1.413417104,2.999790403,0.988165659,0.093108219,4.22E-09,330.2970109,0.03610295,-0.02243217,67.30488653,0.493996147
2.926225745,2.604038649,3.604860555,4.825756591,0.769881744,2.12E-09,376.9147893,0.02680828,-0.03140226,23.93536831,1.646378285
1.900884646,1.886551228,4.871308319,3.875696707,0.405029697,4.91E-09,308.6405729,0.037639753,-0.020464227,121.6638844,3.358557557
3.246502025,2.754078074,0.876564447,3.340283918,0.19354157,1.20E-08,393.8543693,0.033812945,-0.024606731,6.231317194,0.350426732
3.722678034,2.815482466,4.555508103,1.923449257,0.208486832,2.47E-09,450.6166919,0.037268911,-0.021103607,78.93440377,1.286802804
1.726808003,0.522745453,1.067462132,1.224299694,0.876888089,8.04E-08,457.9945423,0.027385293,-0.031113955,50.87868493,0.218535602
2.360970957,0.68853044,2.26831463,2.342043337,0.149545177,6.23E-08,399.7978933,0.030128239,-0.028368644,50.23622793,0.674170395
1.04848742,1.125896824,4.331474133,3.477095333,0.830104508,1.16E-09,319.1739349,0.039012394,-0.018637141,235.6341941,4.798732394
1.315172073,2.173288541,4.578144065,3.351693845,0.539820159,1.33E-08,376.272795,0.035640501,-0.022115609,166.8305163,4.120782233
3.565030343,2.720680491,2.778672531,2.221885198,0.085150561,3.79E-08,486.420392,0.036258391,-0.022137357,60.01077509,0.587500698
1.316472565,1.649854878,3.173470872,3.259788772,0.468028531,3.10E-09,345.9225113,0.029216337,-0.028799476,85.13720172,2.335173164
2.863235227,2.017432791,3.686663006,4.16186733,0.785704563,1.12E-08,363.95089,0.026761886,-0.031515751,29.80187059,1.548299688
3.690708178,0.971249632,4.247414008,0.618281476,0.703582509,6.49E-09,449.3654351,0.049982377,-0.008493693,98.42479736,1.065760628
0.980946154,2.512417085,1.046800263,2.527794716,0.489904176,2.47E-09,446.7161578,0.02773343,-0.03006282,31.46033766,0.800045482
3.052904988,2.918320278,4.145311887,3.913498528,0.824044892,1.70E-08,482.4404576,0.031136676,-0.027037162,45.22232472,1.64446031
1.654532527,1.171497332,2.665742677,2.957650117,0.158328286,9.71E-08,377.6237381,0.033375689,-0.024923184,81.54662403,1.384805655
4.833170939,1.737064879,2.527805413,3.431642396,0.868946948,5.38E-09,402.9197448,0.032380807,-0.026098828,20.77820635,0.498502069
2.67595541,0.715290276,2.407548884,2.825043767,0.811797088,1.27E-08,393.4784922,0.033594033,-0.024876254,48.149421,0.728669264
4.126966474,1.897841641,2.791452134,4.963435451,0.687449143,4.53E-09,485.5504342,0.029263946,-0.029168743,13.63131854,0.92830263
2.97601944,1.756958605,4.75272749,0.745796914,0.786098968,5.67E-08,453.8661178,0.04787255,-0.010395747,119.2169477,1.65046187
0.695356398,0.86109121,2.966916978,2.709701698,0.539433956,5.36E-08,466.288356,0.038970196,-0.018776508,319.6908969,3.602887062
3.34918119,1.605165533,4.789298922,0.911374471,0.657646186,2.28E-09,326.6196538,0.0413378,-0.017034486,90.32604004,1.49836304
4.78131504,1.33526163,1.311305588,1.21903503,0.554538264,6.31E-08,458.3693386,0.036099041,-0.022470604,39.37957505,0.105059363
3.207253191,1.804577188,3.758611905,2.223672577,0.369885677,2.01E-09,386.5957532,0.042952447,-0.015465875,111.3239517,1.084514415
4.186349867,1.964135839,4.155077924,1.199930412,0.561974718,1.55E-09,304.6677366,0.047122605,-0.011313656,110.6393444,0.920381783
4.478929085,0.521238947,3.556079741,4.836592247,0.281718799,2.02E-08,312.0176705,0.026360392,-0.032158357,14.81216853,1.067328664
1.526358974,2.402514957,3.231150261,4.760553995,0.446251254,5.91E-09,435.5815879,0.028927189,-0.02900719,47.09026698,2.746163233
1.45420178,2.28253573,3.041657515,2.012493408,0.302697867,1.15E-08,374.4024882,0.03486331,-0.023173503,153.2527495,1.598993789
3.24941445,1.415715966,4.374187172,3.378864704,0.160599011,2.02E-08,473.6231146,0.03703671,-0.021387092,70.32696359,1.577313123
2.349628114,0.632339839,4.197409687,2.901889943,0.339675671,1.28E-09,446.8546268,0.039237172,-0.019175397,117.2556592,1.930899963
4.279375863,2.387331349,1.050299245,4.170141412,0.816788496,3.85E-09,304.3360023,0.031110469,-0.02733571,3.705688565,0.409894645
4.550104055,2.887937901,4.318644457,3.323505244,0.392972694,8.35E-09,437.3776624,0.030676731,-0.027725763,34.62970344,1.095539179
2.090396207,1.10037899,2.363308787,0.501136045,0.723203284,3.41E-09,338.4704945,0.040456808,-0.017913663,147.0084316,0.586846675
1.565917515,1.308811534,1.641635735,3.934284735,0.207678069,1.25E-09,384.5165137,0.035702645,-0.022554505,33.07127372,1.230045664
4.012364819,0.959532224,4.413958556,3.860816546,0.431977243,1.49E-09,424.9470404,0.032337773,-0.026159495,39.62325494,1.374633598
1.73662716,1.942340308,2.444111598,2.793752175,0.153370462,4.01E-08,474.5435683,0.035329763,-0.022879088,84.32065016,1.129141976
4.201764433,0.887103487,4.137641106,4.56313538,0.174758957,6.65E-08,391.2195777,0.029322143,-0.029181297,24.9555572,1.314254361
2.406822141,1.390484859,1.685316254,4.588007926,0.605692742,2.02E-09,461.6980908,0.026608235,-0.031766043,9.592811861,1.016262983
3.503974547,2.242532535,0.517681946,2.857602545,0.596733636,3.15E-09,456.5931326,0.021265785,-0.037201076,1.127111938,0.219670283
0.929908912,1.900289958,2.729566368,3.23594704,0.242034717,2.02E-08,382.9077026,0.032010865,-0.025745293,123.9486356,2.674421946
3.307366961,1.466156411,0.951027155,4.984349324,0.476980875,8.10E-08,400.1960327,0.027495734,-0.030983597,2.20655881,0.71392302
2.532954554,1.550624005,3.8946918,1.844691057,0.82697555,3.97E-09,440.097002,0.042125185,-0.016125236,145.5644165,1.406076942
3.139738084,1.905277207,1.742338112,1.96077759,0.206781358,5.13E-08,306.2296869,0.036051365,-0.02240384,49.49534571,0.315606646
1.256063935,0.51466182,2.49640541,1.322482562,0.06728948,1.03E-08,478.1622828,0.03826802,-0.020131098,233.9625552,1.191296789
3.815931852,0.696274671,0.891651043,4.531401226,0.636795627,8.19E-08,453.9632319,0.029480428,-0.029073907,2.332988404,0.514728048
4.382586849,2.703145169,1.789966618,3.850197755,0.098148387,1.87E-09,349.8831763,0.034369661,-0.024091248,13.11473177,0.452865206
1.4753291,0.694697473,4.016706095,0.97539282,0.931946215,8.86E-08,496.2359906,-0.011357576,-0.011357996,17.37440045,2.347202517
0.9307155,2.267008991,1.182145604,4.91795308,0.598658255,7.62E-09,335.8780705,0.025432618,-0.032173034,10.42635815,2.555719274
0.606373637,2.80009541,3.412218025,3.789327687,0.473356718,8.05E-08,482.8173347,0.033125626,-0.023484399,218.6217765,5.976928711
3.388871752,1.176709011,4.628416338,4.327349493,0.436993286,8.27E-09,364.8946917,0.031907789,-0.02652481,43.1209121,1.847245431
3.231923162,1.426228593,3.559265419,0.716678551,0.565763593,1.15E-08,452.629342,0.039805989,-0.018633306,89.6317824,0.860138811
2.960138357,1.922303515,4.149597602,2.772324135,0.131561993,4.07E-08,391.2753186,0.034846022,-0.023518425,74.67951391,1.47924425
1.543761933,2.704272424,0.990372332,3.64369229,0.887017153,2.79E-08,447.2934775,-0.004999105,-0.005001558,0.305831228,0.894926846
2.259076982,2.854763968,1.628293217,2.943259631,0.613077862,1.73E-08,331.1566096,0.032909776,-0.025292523,30.7203206,0.585185131
3.175143508,2.34890812,4.525424835,3.499913596,0.215580648,6.82E-09,353.9012917,0.034217986,-0.024111213,61.42078664,1.724232107
2.735450865,0.716549402,3.717975261,4.180433286,0.556322948,3.84E-08,319.9715649,0.036834643,-0.021600022,59.33508919,1.649161712
4.945034841,2.172885389,3.377992219,2.184516783,0.169930855,7.88E-08,473.0287963,0.033519454,-0.024977595,42.18662333,0.583023761
1.113978887,1.525759305,3.486950313,4.31900904,0.065797446,1.05E-09,359.2585976,0.035834463,-0.022129592,121.6169475,3.783451686
3.628150493,1.676752499,2.363902494,1.233122471,0.617465287,1.50E-08,438.8952459,0.041156409,-0.017310761,94.62879684,0.36940995
2.319434456,0.622870976,0.700504842,1.718987248,0.633635008,5.39E-08,464.0442395,0.021767001,-0.036782774,7.976094136,0.157035544
