LHT (mm),HIC (mm),w_p (mm),w_n (mm),FF,rho_c,Th (K),"Electric potential (V), Voc","Electric potential (V), Vn",PDmax,flux (W),A,Qin_per_A,efficiency,V_diff
2.935012212,0.695605246,0.924406932,4.197147627,0.217856015,1.49e-08,416.0097319,0.028300404,-0.030235114,3.468446269,0.586680852,1.8470576378761377e-05,31762.996452812502,0.00010919770350233696,0.058535518
1.492194377,2.588715389,4.924659249,3.816408181,0.695534766,3.1e-08,346.4735448,0.032063974,-0.025598916,114.6615245,4.289488545,3.881724012276497e-05,110504.72757552804,0.0010376164623511774,0.05766289
3.315428552,0.906630545,1.979748711,4.535952088,0.275438157,6e-08,311.7445869,0.033765856,-0.02474302,15.0756693,0.797338988,2.4494266303337722e-05,32552.066599004447,0.0004631247989785406,0.058508876
3.072234423,2.635864957,4.443931737,1.952869749,0.581854064,7.59e-09,430.6990139,0.042711319,-0.015542587,125.0658376,1.489560398,2.3562229539675156e-05,63218.14306629219,0.0019783219109876845,0.058253905999999994
1.331772791,2.216919489,4.294396137,0.896695899,0.530700655,4.84e-09,448.034568,0.046981655,-0.010835277,308.4000837,2.992733988,1.924590171676394e-05,155499.80624670917,0.0019832827522029573,0.057816932
0.768141938,1.800206708,4.784262882,0.761688626,0.810025941,1.6e-09,356.6392012,0.042583796,-0.014213291,369.0214335,6.286135941,2.3469340887060718e-05,267844.5880201824,0.0013777445952060598,0.056797086999999996
3.219616939,2.575625482,4.055492805,4.334597238,0.706388673,4.72e-09,414.1696862,0.041383654,-0.016886183,67.1613172,1.606815159,3.5235755107083995e-05,45601.836944228184,0.0014727765743765854,0.058269837
3.936615212,1.548123123,3.468185722,3.786963325,0.798549013,1.37e-09,311.9072131,0.036634526,-0.021809913,42.10985099,0.977964317,2.6369403427179712e-05,37087.08540565555,0.0011354316611673807,0.058444439
2.855306169,0.984984891,4.354629999,3.643768877,0.240355929,4.03e-08,492.0089682,0.038672764,-0.019747955,82.36282507,1.839335169,3.223985405718458e-05,57051.597247851314,0.0014436550253306354,0.058420718999999996
1.520476814,1.212131692,0.840401063,2.028543523,0.626197284,4.11e-08,321.9849947,0.024054237,-0.034299282,15.28183116,0.335752339,4.821262771396782e-06,69639.91695120327,0.00021944068616147242,0.058353519
3.499348895,1.762910046,2.582737957,2.209573349,0.086216773,6.83e-09,313.5141072,0.036065297,-0.022402332,57.46784599,0.533513525,1.1552749739139608e-05,46180.652835619505,0.00124441389329331,0.05846762900000001
0.86047577,1.828326982,4.951653074,4.81151088,0.112046551,3.31e-09,308.8220319,0.032396636,-0.025112059,164.4022849,8.331410854,4.766950511361202e-05,174774.43565112585,0.0009406540738496213,0.057508695
2.488251672,2.513952066,3.963200681,0.787121348,0.692174329,1.72e-09,385.4543813,0.045364282,-0.01277548,150.0323745,1.375771277,1.63265196543562e-05,84266.04727315047,0.0017804605692927113,0.058139762
1.235150413,2.478381809,4.829339201,3.981792816,0.071978092,5.04e-08,319.4319487,0.03406671,-0.023680823,146.0001518,5.112942825,3.9177191147864526e-05,130508.15219760075,0.001118705225240972,0.057747533000000004
1.33006573,1.953416393,4.008354603,1.893349957,0.571788508,5.69e-08,448.9296482,0.041651593,-0.016215504,270.8910558,2.80421962,1.9651680683063187e-05,142696.1726696902,0.001898376464707658,0.057867097
1.410322771,2.451963708,4.436968853,0.675745783,0.806364589,3.41e-09,479.7748321,0.043716398,-0.013836406,204.5814296,2.988180879,2.0143324965734413e-05,148345.95996853357,0.0013790832567559968,0.057552804
2.240181757,0.979433646,3.679383345,3.841565498,0.391947628,1.75e-08,352.0437865,0.04261528,-0.015748572,104.738619,1.877266862,2.8295487274887377e-05,66345.09749779427,0.0015786941756093158,0.058363851999999994
0.730175925,0.625161318,3.92225902,1.989103486,0.090356393,3.29e-09,425.7546239,0.036176992,-0.021754981,360.3182473,4.958125844,1.9340648497988712e-05,256357.78678856653,0.0014055287799671005,0.057931973
2.290070484,2.684084557,2.854301044,3.749663834,0.692462705,2.82e-09,308.4676894,0.024878823,-0.033260378,26.97174047,1.296251554,2.220701331778707e-05,58371.26926752216,0.0004620721942225626,0.058139201
2.802683512,0.688886234,4.659069654,3.684444724,0.886717807,1.1e-09,377.3128943,0.044765798,-0.013580438,117.4827656,2.093513257,3.528206296503511e-05,59336.47528135454,0.0019799417650430765,0.058346236
2.674824282,1.116721074,4.212675098,2.906540939,0.695454253,1.43e-08,358.5884227,0.040494342,-0.017870903,109.952763,1.706074205,2.619461171139231e-05,65130.73084637519,0.0016881856163927778,0.058365245
2.222528452,2.238297374,4.297482345,3.998179081,0.570602519,1.99e-09,345.7238193,0.030426372,-0.027720313,60.04758319,2.406513291,3.44537904693327e-05,69847.56272730096,0.0008596947530501234,0.058146685000000004
4.276159736,1.523619844,3.528540954,3.114672459,0.257025947,1.06e-09,428.9446979,0.040995481,-0.017501195,59.30112429,0.827643688,2.2151785790908333e-05,37362.39126778151,0.0015871876043741554,0.058496676
1.153970116,2.690784925,1.870609762,1.789865838,0.063838062,1.62e-09,326.0455893,0.028742543,-0.02915606,100.2360531,0.884876547,6.702800599729138e-06,132015.9437587563,0.0007592723291299547,0.057898603
2.775635347,1.244949487,0.660334079,3.803518855,0.675204898,4.24e-09,472.1421047,0.030521227,-0.027949796,2.698906106,0.48829866,1.490279677622929e-05,32765.57194813667,8.237018142921455e-05,0.058471023
0.779186376,0.529678367,4.710448082,3.151129171,0.257923558,2.18e-08,432.9671813,0.035353797,-0.022365106,290.2023006,7.144478841,3.211793618554462e-05,222445.14092457562,0.0013046016622066776,0.057718903
0.820200555,1.251639101,3.13754157,0.557272768,0.822346409,2.54e-09,442.1470357,0.047185842,-0.010343713,459.8656569,2.577887187,1.0154720041432446e-05,253860.98055701374,0.0018114861759809533,0.057529554999999996
3.082396324,1.945187623,1.84164337,4.5573988,0.469727707,5.96e-08,487.0688617,0.027034294,-0.03137008,9.124422467,0.824537107,2.416153412450639e-05,34126.02456247571,0.00026737431575997374,0.058404374
3.047082912,1.439845939,1.171107985,2.955396282,0.527572024,3.78e-09,488.4745743,0.02406971,-0.034411749,7.075412339,0.34730707,1.0105861096190184e-05,34366.89527930792,0.00020587871792015084,0.058481459
4.451150808,1.837181889,4.232854245,4.408822695,0.72854289,4.6e-09,410.3304648,0.029538058,-0.028898052,25.41552402,1.250370245,3.735477261536158e-05,33472.83780508958,0.0007592879984658948,0.05843611
3.01043154,2.691495297,4.264340875,4.472315775,0.751487547,2.73e-09,399.0759635,0.036032038,-0.022179711,55.51363908,1.875601853,3.818621148950962e-05,49117.25410401759,0.0011302268437571148,0.05821174900000001
4.819059592,2.781212636,4.165285857,2.502349955,0.62838575,3.22e-09,367.0763216,0.03925331,-0.019148721,61.50287968,0.890042821,2.3611361567812723e-05,37695.53138406539,0.0016315695102788344,0.058402031
0.719126818,1.164935162,3.402872114,2.784469984,0.894588634,1.41e-09,443.114322,0.019572682,-0.037714989,85.28456868,4.324095765,1.9332811716035788e-05,223666.16033472965,0.00038130295862533073,0.057287671
0.941034582,1.655351183,2.147069244,2.370894745,0.934068593,3.89e-09,407.6417774,0.029286795,-0.028392846,111.2217936,1.556667013,1.0231048230399347e-05,152151.27306063328,0.0007309948274680382,0.057679641000000004
1.333745827,2.872781142,0.538496466,4.528162215,0.791761267,2.38e-08,347.7251897,0.025925572,-0.031915802,1.931984294,1.374499208,2.0794231489248195e-05,66100.02436063552,2.922819337341353e-05,0.057841374
2.935715499,2.996543298,4.251234014,4.046648063,0.685062698,5.63e-08,362.0505373,0.032154839,-0.026026023,49.76782992,1.806060029,3.44483511875722e-05,52428.05436945166,0.0009492595237140499,0.058180862
3.405074816,1.088518122,0.893447139,1.069365543,0.646993272,1.62e-09,363.2180895,0.036103086,-0.02245184,42.73412762,0.080097105,1.94179045474297e-06,41249.09812197128,0.0010360015022301233,0.058554926
0.705133211,2.317449678,3.338397491,3.246385017,0.143375159,8.15e-09,461.1996909,0.035697126,-0.021550669,247.4316191,4.591931011,2.1683913486517185e-05,211766.7096327059,0.001168416034461471,0.057247795000000004
4.756869004,1.445077656,2.768337261,4.981579882,0.294335912,2.87e-09,319.8080664,0.039941114,-0.018574443,21.63072575,0.803981542,3.2479829311388115e-05,24753.25637619983,0.0008738537435744359,0.058515556999999996
4.289744195,0.520270492,2.870102115,3.179978156,0.055119401,2.77e-08,391.1298242,0.029093397,-0.029479005,23.91478289,0.622107043,1.834974722316463e-05,33902.75819247554,0.0007053934300633894,0.058572401999999996
1.83475617,0.523131306,4.670207804,4.036422315,0.173668883,8.72e-08,385.5161474,0.034238426,-0.024026498,97.50601571,3.331728968,3.810354603757246e-05,87438.81644807306,0.0011151342123655746,0.058264924
0.847343886,1.651415019,0.642267551,3.96077663,0.445306529,4.27e-08,314.6279242,0.026652773,-0.031231882,5.903440997,1.702623041,1.6100259119821694e-05,105751.28190973215,5.582382445291865e-05,0.057884655
1.264491829,1.720837283,3.980265011,2.076428866,0.181882896,1.18e-09,382.1593997,0.04502046,-0.012988142,323.2959821,2.96626802,2.0154066393348878e-05,147179.62926721873,0.0021966082107261267,0.058008602
1.054777007,2.217318542,0.671691227,3.758343898,0.775129267,1.14e-09,313.0209385,0.022482894,-0.035333774,4.076481105,1.247889316,1.45763179600626e-05,85610.73649868713,4.7616470453592166e-05,0.057816668
2.833527599,1.235008471,2.434179642,2.749925892,0.114450721,1.2e-09,401.9724257,0.037780778,-0.020683599,59.89249506,0.68471119,1.3487322941019243e-05,50767.01974100252,0.0011797520391299864,0.058464377
1.606313491,1.899732754,0.783838285,3.067568191,0.274022344,1.44e-09,491.8475809,0.024615443,-0.033659419,6.349690278,0.591425266,1.0024377063466753e-05,58998.705082175555,0.0001076242312294129,0.058274862000000004
2.111628724,1.252297683,4.051147781,3.708076057,0.787164696,3.57e-09,495.7828646,0.033303635,-0.024936828,76.85395019,2.23832154,3.016162638799789e-05,74210.90332485145,0.001035615344197858,0.058240463
4.952774,0.917835787,2.883033921,3.999087622,0.772741514,4.06e-09,406.3359557,0.030258482,-0.02827337,17.22057994,0.645363313,2.4304586398070248e-05,26553.149369834206,0.0006485324847968316,0.058531851999999995
2.219627637,0.997071326,4.127503179,2.783922463,0.419124187,1.92e-09,354.8458342,0.038405104,-0.019952984,120.6174183,1.958169593,2.4786506772651088e-05,79001.43456925538,0.001526775038423671,0.058358088
2.996293115,1.771014942,2.470097891,2.039635928,0.275295599,2.07e-09,390.5802601,0.043259113,-0.015177086,99.41388522,0.560573972,1.0261498309911069e-05,54628.86169932607,0.0018198051749122647,0.058436199
0.845411278,0.893446287,2.995613022,3.057632415,0.732569171,1.79e-08,300.5868116,0.034541308,-0.023293591,186.5130349,3.220210366,1.8322813362834707e-05,175748.68565390463,0.0010612485334160235,0.057834898999999995
0.518843496,2.177436774,4.099232543,0.740595759,0.319345603,1.39e-08,369.8464582,0.038576055,-0.018253549,489.1421641,6.731997236,1.7352189519839034e-05,387962.40833487903,0.0012607978339947443,0.056829604
3.516954502,2.384844211,3.247277783,2.793876852,0.775760324,2.03e-09,314.2880601,0.035957634,-0.02238258,56.68838735,0.839447428,1.8350560864106825e-05,45745.05565341795,0.0012392243607591807,0.058340214
3.388187826,0.775985586,1.511421069,2.155932081,0.530559257,5.06e-08,448.7649541,0.036162721,-0.022396474,34.66460993,0.265864412,6.9324367857020936e-06,38350.78778479971,0.0009038826040423419,0.058559195
2.348549645,1.66950603,3.258734116,2.906000397,0.764534548,4.55e-09,412.2028906,0.040182988,-0.018091865,102.9122409,1.285963651,1.9064186346146456e-05,67454.42095722794,0.0015256559828043807,0.058274853
2.703398342,0.677179252,3.327257566,2.401400097,0.298291892,5.42e-09,414.4343755,0.035371248,-0.023116852,80.77838081,1.07164297,1.6837365336375852e-05,63646.7136390274,0.0012691681344010144,0.0584881
2.369493503,1.995456114,3.803481414,1.779016328,0.507224584,6.93e-09,357.3022572,0.0373859,-0.020881303,122.8468198,1.42821298,1.7631369961934044e-05,81004.08437254155,0.0015165509338396046,0.058267203000000004
0.608022702,1.161010745,3.293933844,4.568485575,0.557621414,4.42e-09,462.9792581,0.030472485,-0.026755001,141.8915446,6.705788719,3.17210606176317e-05,211398.6288110645,0.000671203713089427,0.057227486
1.296870149,1.793652523,1.387797389,3.56614509,0.289937819,5.99e-09,366.7202358,0.021973358,-0.036151003,13.42413884,1.169322418,1.4643372395846326e-05,79853.35525112267,0.00016810989090920218,0.058124361
0.942908851,2.810885865,4.779908058,4.660901207,0.893019415,3.3e-09,431.8994981,0.035698612,-0.021057789,186.3631434,7.010743238,4.4571521104347394e-05,157291.9896897167,0.001184822849323928,0.056756401
4.805241953,1.872708056,2.922527707,2.924014819,0.774373024,6.44e-08,481.5845075,0.036057973,-0.022420761,36.5162652,0.539563383,1.709103085991428e-05,31569.973012307,0.0011566771116897938,0.058478734000000004
3.197118763,1.957496199,3.523802632,4.443838199,0.707804649,4.14e-09,346.9231914,0.036154328,-0.022187716,42.89381539,1.375202504,3.216488292818169e-05,42754.78033203404,0.0010032519184261085,0.058342043999999996
3.778953279,1.504132814,0.947577189,1.061831653,0.758183242,2.49e-08,408.2200103,0.045585159,-0.012938722,66.08663056,0.077464591,2.0253889884258543e-06,38246.77207325295,0.0017279008652920087,0.058523881
1.919136845,2.872699008,2.212591736,2.722049466,0.594882541,4.95e-09,407.5982841,0.030277812,-0.027805086,51.62266857,0.88105301,1.2305115485566378e-05,71600.54783991708,0.0007209814746867135,0.058082898
2.269162083,2.442964774,3.962206159,2.556613762,0.269672009,7.42e-09,474.8348738,0.033530102,-0.02468054,92.00136313,1.733937326,2.2235351574465324e-05,77981.1068061196,0.0011797904248619891,0.058210642
1.566157973,1.213513226,3.681099568,0.536534632,0.220545472,2.96e-09,310.1033779,0.047461466,-0.010828267,209.092548,1.872578497,1.3838363440865162e-05,135317.9156626434,0.0015451948618635367,0.058289733
0.936345519,2.610523964,0.680627247,2.494658036,0.829707292,3.2e-08,384.8951122,0.022652896,-0.034980237,10.42642731,0.677653638,6.6865721659381764e-06,101345.44594493584,0.0001028800772721944,0.057633132999999996
1.305642368,1.5809909,2.959674186,2.160633904,0.702625462,2.98e-08,336.493135,0.03699824,-0.020995476,181.7551235,1.743972359,1.3428010154389044e-05,129875.71047002595,0.0013994543155315198,0.057993716
4.088813204,2.571667859,0.897251868,3.514094275,0.241883854,1.11e-09,304.3065201,0.02725871,-0.031220421,3.054786009,0.305852569,1.3153919488217265e-05,23251.820058194065,0.0001313783609779604,0.058479131000000004
3.548956123,2.557220171,4.981353931,4.722484004,0.603584029,1.32e-09,329.4061881,0.026307386,-0.031991717,27.65040429,2.05190098,4.7115742153925024e-05,43550.220928209754,0.0006349084734973041,0.058299103000000005
2.961179942,0.972175467,4.537834648,0.886059897,0.452791833,6.99e-08,495.2941346,0.037512059,-0.020943451,85.38368583,1.524198838,2.1377045433660932e-05,71300.72501038667,0.0011975149736214016,0.05845551
2.637904428,2.252852828,0.594862972,1.97364374,0.192789653,5.99e-08,342.9697019,0.033530834,-0.024906212,9.744450606,0.157615332,4.24913156789786e-06,37093.54005199133,0.0002626993970470844,0.058437046000000006
4.650954276,1.226607423,4.363923105,2.498291318,0.528671398,1.03e-08,487.0061547,0.037496277,-0.021014047,59.3084201,1.002902506,2.5285284375947018e-05,39663.48533354939,0.0014952901793991848,0.058510324
0.827307265,1.243731675,4.637433203,2.548334201,0.303367183,9.7e-09,341.0508685,0.037525698,-0.020127774,337.0463313,6.169085469,2.799979391227314e-05,220326.10269663116,0.001529761236525306,0.057653472000000004
1.76270366,1.240870192,2.090967002,3.986643744,0.136619712,4.22e-08,486.2590455,0.035281292,-0.023034321,41.63051972,1.319183737,2.0265471345027207e-05,65095.14210355164,0.0006395334332902333,0.058315613
2.074720341,2.313920619,3.737757448,2.495280496,0.470262469,1.89e-09,430.924187,0.034910687,-0.023253595,107.2584205,1.703829054,2.0197255493797478e-05,84359.43460354014,0.0012714454643286443,0.058164282
4.020916155,1.074565104,2.489466858,0.622225857,0.581097697,2.03e-08,322.6437155,0.046288265,-0.012255506,106.9968368,0.342114533,6.584610254199777e-06,51956.68684897386,0.0020593467999800523,0.058543771
4.966315791,0.502264588,3.448546181,3.695468426,0.092215769,8.95e-09,416.383031,0.036102025,-0.022461634,32.97777474,0.759143066,2.5548957650052608e-05,29713.26957436312,0.0011098669117333869,0.058563659000000004
1.583017316,2.288092134,2.031428319,4.481733628,0.411883474,3.07e-08,363.7028075,0.02274901,-0.035319792,15.25845953,1.658674307,2.4212637327581204e-05,68504.48732862998,0.00022273664288299919,0.058068802
4.434383004,0.92796186,1.951516565,2.812571206,0.281895728,1.15e-09,376.6306312,0.036096635,-0.022475561,26.02621584,0.34192005,1.1718973692289694e-05,29176.620664739665,0.0008920229706880698,0.05857219600000001
4.237802422,0.761205988,2.4099525,3.114988348,0.077585532,1.53e-08,388.0341916,0.035941539,-0.022624887,30.999468,0.49695559,1.5511023460432017e-05,32038.86521529113,0.0009675582387732303,0.058566426000000005
1.510958289,1.093790301,1.155054914,1.233213975,0.163096295,1.3e-08,384.5414045,0.036036128,-0.022363111,108.6588283,0.278141842,2.854968562490848e-06,97423.78450476952,0.0011153213648221647,0.058399239000000006
2.296996611,1.449751306,4.24012534,1.492906751,0.175130743,4.81e-08,432.8217781,0.046515365,-0.011832994,200.6346937,1.768640788,2.0207433466091486e-05,87524.26630367571,0.0022923321973802604,0.058348359
2.343527912,1.689765819,2.069140529,1.558266076,0.214586823,2.26e-08,453.6736137,0.021088992,-0.037310805,32.24812659,0.484132063,6.709535692362836e-06,72155.82198199882,0.0004469234180167076,0.058399797
4.901993008,0.611425102,2.300672993,2.438338887,0.773039814,5.76e-08,365.8355378,0.032624177,-0.025961442,27.67238795,0.340070949,1.1238592748575976e-05,30259.210971328226,0.000914511220276717,0.058585619
1.314013556,2.926433332,4.523245757,4.676653494,0.44554268,5.95e-08,484.8727923,0.034206973,-0.023378402,115.9155564,4.727164453,4.233084008116091e-05,111671.87903515756,0.0010380013070569575,0.057585375
4.09621087,2.290157634,2.734807163,2.84803145,0.182377393,6.55e-09,487.6932628,0.032877578,-0.025573944,34.20341119,0.567030277,1.559045335898521e-05,36370.35203169411,0.0009404201301157114,0.058451522
2.003867214,1.307985163,2.949142592,1.364439403,0.14026727,1.88e-09,308.1380874,0.037712475,-0.020661636,147.9483393,1.015718681,1.0559136912407474e-05,96193.34320842868,0.001538030952718113,0.058374111000000006
3.788916556,1.296743143,4.804241561,1.697394811,0.318146413,1.82e-08,302.9817578,0.036099548,-0.022376781,73.38237494,1.382216516,2.5961886120849444e-05,53240.21951124618,0.0013783259275348988,0.058476329
2.390049519,1.621356373,4.490268724,2.228067634,0.768213967,5.59e-08,385.013266,0.041376824,-0.016824997,147.1550189,1.994019793,2.5126798595410944e-05,79358.29092704949,0.0018543118454412407,0.058201821
3.102618934,2.065612057,1.26260019,3.304665391,0.378013863,1.41e-09,418.1290502,0.022240454,-0.036197551,5.569342021,0.41772068,1.2514972586261216e-05,33377.674391278226,0.00016685830042297077,0.058438005
4.24675298,0.865932666,2.629467635,2.480149189,0.193907624,1.31e-08,355.5809495,0.031219572,-0.02734324,32.70495185,0.479233994,1.306524004320985e-05,36680.07571350082,0.0008916271630803179,0.058562812000000006
4.118745042,0.972324534,4.870833023,2.266001799,0.413704563,1.7e-09,351.8827502,0.030496344,-0.028009683,47.07413476,1.354531255,2.885977849101856e-05,46934.915159572105,0.0010029662267408935,0.058506027
4.398904326,2.648586457,2.175648342,3.041278702,0.549780402,1.13e-09,435.6667659,0.031462935,-0.026980999,20.75358725,0.415731862,1.3982821851286154e-05,29731.614006207237,0.0006980309661516242,0.058443933999999996
0.768277964,1.14063731,2.172078988,1.588257477,0.076625765,2.29e-08,420.3408569,0.035902944,-0.022116452,288.7131849,1.595726138,7.240488943357509e-06,220389.27902292207,0.0013100146530719934,0.058019396
3.614227489,1.450487495,1.377636043,0.855064727,0.614877621,2.31e-08,333.429375,0.058497251,-1.57e-05,179.5343268,0.131268624,2.6290167543322823e-06,49930.691306430876,0.0035956707608587966,0.058512951
1.129943195,2.678179627,1.014454014,0.609864417,0.405590678,1.59e-08,476.9001927,0.03621236,-0.021706503,223.203587,0.222247682,1.4010515536434619e-06,158629.19635044163,0.0014070775880809573,0.057918863
2.371183556,2.157869573,3.831371558,1.630666236,0.058753288,5.23e-08,435.995214,0.03729209,-0.021019586,123.3192226,1.428075794,1.733848038868175e-05,82364.53033866925,0.0014972370035126997,0.058311676
2.968647868,1.354279698,3.965137109,0.912164154,0.656500459,1.45e-09,372.5152498,0.040189531,-0.01819787,105.9232753,1.166919868,1.6554355737011413e-05,70490.20128225576,0.0015026666596661242,0.058387401000000005
2.312327681,2.209248864,4.860558336,2.013532873,0.691148872,1.62e-09,436.724938,0.040492041,-0.017603804,150.4411428,2.341824213,2.7679341968310728e-05,84605.48721429457,0.0017781487673364776,0.058095845
2.838252541,0.549208038,3.980381949,3.978200932,0.61595581,5.36e-08,322.5306174,0.035563692,-0.022879638,60.15266818,1.69296172,3.166952311529071e-05,53457.127025149384,0.0011252506733424083,0.05844333
4.98436839,2.33910665,1.595086223,3.723324487,0.357737196,1.02e-08,393.6512249,0.020478293,-0.038027784,3.57563202,0.353057623,1.640744529429822e-05,21518.13500927482,0.00016616830494179996,0.058506077000000004
1.108477912,1.717540101,0.680524602,3.249174303,0.526644369,3.52e-09,333.7968819,0.025636109,-0.032449145,6.845856627,0.9150177,1.1020247385202795e-05,83030.59523224685,8.244980790335528e-05,0.058085254
3.539552204,2.532955368,4.93446823,4.336251097,0.398441936,2.99e-08,308.2862492,0.034422312,-0.02390311,50.66513102,1.943569954,4.315205028911303e-05,45040.037286254956,0.0011248909652981497,0.058325422
2.282004349,2.88659413,2.03202813,1.76930431,0.680559557,6.15e-08,367.6652541,0.03825325,-0.019909715,97.93636734,0.507244198,7.259576062495873e-06,69872.4269341986,0.0014016454220522531,0.058162965000000004
1.098544095,2.814471374,1.903871941,4.482741889,0.575222168,2.39e-08,330.1470967,0.018712669,-0.038888957,13.34562186,2.275130943,2.3719703211122394e-05,95917.34444354977,0.0001391366904225992,0.057601626
1.214315435,2.773162609,4.576798444,2.296576264,0.123619202,3.84e-08,426.7035914,0.039852691,-0.017883285,265.4262464,4.020424613,2.6221346533369015e-05,153326.39793626347,0.001731119037377605,0.057735976
4.771728978,1.78042489,3.132949543,2.304019932,0.628784202,3.67e-09,434.8135788,0.031651296,-0.026840534,36.24899865,0.541914198,1.5123880686037195e-05,35831.68958085677,0.0010116463687318328,0.05849183
4.458206735,1.400355285,1.466920282,2.324082261,0.668514573,3.78e-09,329.7384612,0.018997714,-0.039543863,6.296747731,0.210281448,7.5532134696378315e-06,27839.998014789693,0.00022617629956923568,0.058541577
4.581688822,1.662588312,4.500933092,0.941424648,0.383631963,5.35e-08,304.9226011,0.046600103,-0.011901921,88.36233051,0.972505272,2.114467906652261e-05,45992.90766913188,0.0019212164437540954,0.058502024
4.961897491,2.224740008,4.970123848,4.889707242,0.838207203,1.7e-08,458.5621123,0.034844977,-0.023553137,33.54519127,1.494699435,4.8611367976925575e-05,30747.940187766184,0.001090973608806055,0.058398114
1.437419255,2.709994442,0.890053525,1.1232805,0.808712919,2.94e-09,300.4114041,0.035793624,-0.022166504,93.4668117,0.193675897,2.0539543590451755e-06,94294.15806981923,0.0009912259000265252,0.057960128
2.099477018,1.017465758,4.380132327,2.03398576,0.207649872,1.12e-08,368.7826178,0.039740141,-0.018603628,156.5508656,2.138719565,2.3322657273913215e-05,91701.3674677711,0.0017071813640622162,0.058343769000000004
3.511485635,2.795482896,2.25732064,1.936851441,0.863839678,2.35e-08,398.9166596,0.029798568,-0.02851397,39.0863262,0.40556182,8.846889976273786e-06,45842.30402860941,0.0008526256921032346,0.058312538
2.677111429,2.53795058,2.858326009,0.836057448,0.446785134,2.74e-09,463.7284377,0.04229941,-0.016005619,139.7490277,0.678906742,8.869019630082139e-06,76548.11583653158,0.0018256364140749578,0.058305029
2.3827529,2.947140038,4.616671891,1.185170586,0.701374687,2.04e-08,467.7117285,0.042999508,-0.01500576,157.0275325,1.964241797,2.2718288667069098e-05,86460.81691211331,0.0018161698918438068,0.058005268
2.110150622,2.700629433,4.880206381,0.701862513,0.782687306,1.21e-09,444.9878881,0.042875834,-0.015014197,125.2358081,2.430174683,2.4309025308307788e-05,99970.0585349866,0.0012527331676631072,0.057890031
3.172012844,1.199843324,1.679737597,1.815820221,0.504601179,4.05e-09,349.4395245,0.034464108,-0.024049556,46.75304695,0.283172013,6.118721469767824e-06,46279.60504480114,0.0010102300333967964,0.058513664
3.090170429,0.764889778,1.457828469,4.399956158,0.409191745,2.23e-08,444.0373869,0.014661075,-0.04386057,1.888213195,0.695500481,2.1484878037349004e-05,32371.62807212365,5.832926261209602e-05,0.058521645000000004
2.622829269,1.228058296,3.028090337,1.056613244,0.257768198,2.78e-09,342.9216383,0.033372184,-0.025088477,90.58328252,0.791830391,1.0285762636428976e-05,76983.14835650423,0.0011766637823191432,0.058460661
2.990622993,2.03545931,0.56121978,3.405622408,0.28127307,5.73e-08,409.4255908,0.024679626,-0.033779489,1.479980687,0.360686132,1.1913231627334967e-05,30276.09495750959,4.888281296108533e-05,0.058459115000000006
3.066291224,2.510800815,2.353542339,4.984704104,0.375458283,2.23e-08,435.7708888,0.031344005,-0.026995729,15.99138072,1.094681127,3.038643654590004e-05,36025.32088112525,0.0004438928045295599,0.058339734000000004
1.445482368,2.748125767,0.830228075,1.545457053,0.8235192,9.95e-09,310.6103532,0.021648419,-0.036328843,19.86297473,0.244938895,3.0777161591856498e-06,79584.6277990787,0.000249583057423433,0.057977262
3.840221265,2.059383461,2.323516023,1.758069524,0.894909438,2.64e-09,312.0045202,0.033230281,-0.025174447,48.74200288,0.373698873,8.489535160355322e-06,44018.76733429527,0.001107300495487179,0.058404728
0.613395927,0.514078282,0.679694852,4.873311744,0.248060943,4.82e-09,456.8341374,0.030995206,-0.026925819,8.213949868,3.500041153,2.4211152446043618e-05,144563.17851040367,5.681910118909618e-05,0.057921025
2.09674335,0.965791941,4.258477673,1.304493294,0.827483133,1.41e-08,471.8994502,0.046056081,-0.012189047,213.1828317,1.9326381,1.983633484553046e-05,97429.19319772742,0.0021880796166232914,0.058245128
4.010956918,0.74931551,1.443825473,2.800463304,0.282382664,2.04e-09,420.8881833,0.035891595,-0.022690317,18.4557084,0.283434259,9.92722671353427e-06,28551.20238299588,0.0006464073965232227,0.058581912
1.675230946,1.753377484,4.415215985,4.695583541,0.587667103,6.58e-09,469.0632959,0.032549455,-0.025471959,80.14818488,3.631267289,4.154263698470962e-05,87410.61118331371,0.0009169159647209964,0.05802141399999999
3.627289037,0.608492946,3.858197276,4.916844566,0.056377821,8.98e-09,445.7634066,0.036535674,-0.021953284,37.87328031,1.469589834,3.906104670673755e-05,37622.89948432216,0.0010066550114188348,0.058488957999999994
3.053259249,1.371194939,1.485672627,4.166140308,0.080716914,1.63e-09,415.9188397,0.034293987,-0.024187251,11.91593706,0.652046492,1.9563948220559416e-05,33328.982710901655,0.0003575247754592398,0.058481238
4.083096243,0.947949187,0.823547384,1.916527171,0.182736078,1.63e-09,363.9514244,0.015467207,-0.043122989,2.502934195,0.114575002,4.351306690874507e-06,26331.17133303541,9.505593820126748e-05,0.058590196
3.807613338,2.117675416,3.720531996,2.315693639,0.218815842,8.48e-08,339.5990123,0.035807162,-0.022629019,63.68738222,0.907321505,1.9204795362964805e-05,47244.52866338323,0.0013480372018053546,0.058436181
3.245485649,1.660680923,2.258161478,1.590375576,0.740857211,9.09e-08,383.7346079,0.044807673,-0.013622203,109.7022752,0.407274813,7.6285877334604755e-06,53387.96999261255,0.002054812633167731,0.058429876
